,Username,Datetime,Tweet Id,Text,Likes,Retweets,Replies,Quotes,Mentioned
25,voguesingapore,2022-01-24 02:29:08+00:00,1485439494719684608,"For Vogue Singapore's first NFT drop for 2022, we collaborate with Luna Ikuta, in an ethereal collection titled '12 Months of Afterlife'. Stay tuned for more updates. @Krista_Kim @SuperRare @lunaikuta #VogueNFT #VogueSingapore
https://t.co/jUQobV8HxH",31,5,1,1,"[User(username='Krista_Kim', id=105657151, displayname='Krista Kim', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SuperRare', id=980935731794403328, displayname='SuperRare 💎', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='lunaikuta', id=1211117018331566080, displayname='❀ Luna Ikuta ❀', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
26,voguesingapore,2021-11-12 10:38:15+00:00,1459108271390801920,"Join us at the TwitterSea closing auction with @opensea - ask the #VogueSingapore team and #VogueNFTCollection artists questions on the metaverse and more @Musingmutley @ChadKnight @baelf_design @the_fab_ric_ant @shavonnewong_ @designdain @LanzavecchiaWai

https://t.co/pzUNKReC17 https://t.co/yfJUWsgEp6",19,5,0,2,"[User(username='opensea', id=946213559213555712, displayname='OpenSea', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Musingmutley', id=476791635, displayname='Norman Tan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baelf_design', id=1438739763855441924, displayname='baelf_design', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨(NFT Asia)| Bloom NG drop 23rd/28th', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='designdain', id=193664022, displayname='Dain Yoon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LanzavecchiaWai', id=2408741118, displayname='L + W', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
27,voguesingapore,2021-11-12 09:20:06+00:00,1459088603171065859,"Don't miss your chance to bid on the historic NFT covers created for #VogueSingapore's September issue—the world's first Vogue issue dedicated to NFTs and the metaverse—on @opensea till 13 Nov, 1AM UTC  @ChadKnight @baelf_design @the_fab_ric_ant @shavonnewong_ #VogueNFTCollection https://t.co/qNSOZFfcPH",51,20,3,6,"[User(username='opensea', id=946213559213555712, displayname='OpenSea', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baelf_design', id=1438739763855441924, displayname='baelf_design', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨ (NFT Asia)', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
28,voguesingapore,2021-11-11 01:18:18+00:00,1458604965820178436,“There are 4078 petals in the creation of ‘Living Vase 01’ NFT for #Vogue” — @LanzavecchiaWai https://t.co/6onlzZvwWg,3,2,0,0,"[User(username='LanzavecchiaWai', id=2408741118, displayname='L + W', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
29,voguesingapore,2021-11-11 00:15:12+00:00,1458589089972699142,Chatting all things NFT with the digital artists from the #VogueNFTIssue with @opensea — @ChadKnight @the_fab_ric_ant @shavonnewong_ @LanzavecchiaWai @designdain  https://t.co/6onlzZvwWg,17,2,0,0,"[User(username='opensea', id=946213559213555712, displayname='OpenSea', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨ (NFT Asia)', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LanzavecchiaWai', id=2408741118, displayname='L + W', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='designdain', id=193664022, displayname='Dain Yoon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
30,voguesingapore,2021-11-09 10:00:00+00:00,1458011481572732930,"@LanzavecchiaWai's NFT artwork for #VogueSingapore sees the design duo ""playing God"" with flowers using blockchain technology. Except, they don't think their creation can be considered art. Here's why:

https://t.co/MzembolwVU",0,0,1,0,"[User(username='LanzavecchiaWai', id=2408741118, displayname='L + W', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
31,voguesingapore,2021-11-09 07:00:01+00:00,1457966186117967874,"Mark your calendars: The #VogueSingapore NFT collection will soon be available on Ethereum-based platform @opensea 📅

@ChadKnight @baelf_design @the_fab_ric_ant @amberjae93 @shavonnewong_ @LanzavecchiaWai @designdain https://t.co/wS9TihAAa2",56,17,4,5,"[User(username='opensea', id=946213559213555712, displayname='OpenSea', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baelf_design', id=1438739763855441924, displayname='baelf_design', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='amberjae93', id=47398181, displayname='Amber Jae', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨(NFT Asia)| Bloom NG drop 23rd/28th', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LanzavecchiaWai', id=2408741118, displayname='L + W', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='designdain', id=193664022, displayname='Dain Yoon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
32,voguesingapore,2021-10-06 05:00:00+00:00,1445614797047963648,"At the intimate session hosted by @GlenfiddichSMW in partnership with Vogue Singapore, fashion photographer and digital artist Shavonne Wong shared her top tips for becoming an NFT artist.

https://t.co/J2N4HHZpsf",4,1,0,0,"[User(username='GlenfiddichSMW', id=196102409, displayname='Glenfiddich Whisky', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
33,voguesingapore,2021-09-22 01:40:00+00:00,1440491034153140232,"(3/3) If the winning bid surpasses 75BNB, the collector of the 'Flame Dress' NFT by @Balmain will also be able to redeem:

📸1 x virtual photo look by @dressxcom 

👉https://t.co/5gillQ6ZYs

@Brytehall @TheBinanceNFT @NFKingsPro #VogueNFTIssue #VogueNFTCollection https://t.co/GvpEQrfsWI",5,2,0,0,"[User(username='Balmain', id=549470860, displayname='Balmain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dressxcom', id=1288177973745446912, displayname='DRESSX', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
34,voguesingapore,2021-09-22 01:33:43+00:00,1440489454754414598,"(2/3) The winning bidder of the 'Flame Dress' NFT by @Balmain will also be able to:

👗redeem the virtual dress in #ALTAVA's Worlds of You fashion gaming app 
👗wear the Virtual Dress in AR on the @dressxcom app

👉https://t.co/5gillQ6ZYs

@Brytehall @TheBinanceNFT @NFKingsPro https://t.co/tqUgC7fIe2",102,36,19,3,"[User(username='Balmain', id=549470860, displayname='Balmain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dressxcom', id=1288177973745446912, displayname='DRESSX', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
35,voguesingapore,2021-09-22 01:00:00+00:00,1440480968222126080,"(1/3) ICYMI, the winning bidder of the 'Flame Dress' NFT by @Balmain receives:

👗1 x NFT artwork
📝2 x Olivier Rousteing’s sketches of the dress
📹1 x 'Flame Dress' animation video &amp; authenticity certificate card

👉https://t.co/5gillPPp6U

@Brytehall @TheBinanceNFT @NFKingsPro https://t.co/dnqgH7iC5F",13,7,1,0,"[User(username='Balmain', id=549470860, displayname='Balmain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFKingsPro', id=1401776397450940416, displayname='NFKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
36,voguesingapore,2021-09-20 13:00:49+00:00,1439937593278222340,"Own a part of fashion and art history: the Vogue Singapore September NFT collection is live &amp; available for auction:

https://t.co/5gillQ6ZYs

@brytehall @TheBinanceNFT @ChadKnight @baelf_design @the_fab_ric_ant @shavonnewong_ @Balmain #altavagroup @designdain #lanzavecchiaandwai https://t.co/C5rtOlZCIn",82,16,7,4,"[User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChadKnight', id=19222102, displayname='KNIGHT🇺🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baelf_design', id=1438739763855441924, displayname='baelf_design', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_fab_ric_ant', id=1053725893666004993, displayname='The Fabricant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='shavonnewong_', id=45360564, displayname='Shavonne Wong ✨(NFT Asia)| Bloom NG drop 23rd/28th', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Balmain', id=549470860, displayname='Balmain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='designdain', id=193664022, displayname='Dain Yoon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
37,voguesingapore,2021-09-20 08:00:01+00:00,1439861892080541702,"⏰ Set a reminder: The Vogue Singapore September NFT collection of art, design, fashion and beauty NFTs will be available for auction on @TheBinanceNFT marketplace from 20 September 8PM SGT to 25 September 8PM SGT @brytehall 

https://t.co/5gillQ6ZYs",22,3,2,2,"[User(username='TheBinanceNFT', id=1400391752368992260, displayname='Binance NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Brytehall', id=1422067925381312516, displayname='Brytehall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
